virus,reference,hi
EPI536269,EPI390473,0.4127906976744171
EPI536269,EPI1853200,0.4127906976744171
EPI541055,EPI466628,0.6692913385826778
EPI541055,EPI498431,0.6692913385826778
EPI541055,EPI466626,0.6692913385826778
EPI536269,EPI466628,1.1692913385826778
EPI536269,EPI498431,1.1692913385826778
EPI536269,EPI466626,1.1692913385826778
EPI536227,EPI1161425,0.687804878048782
EPI536227,EPI617718,0.687804878048782
EPI536227,EPI2079749,2.8290598290598314
EPI536227,EPI326206,0.0
EPI536227,EPI319590,0.0
EPI536227,EPI309633,0.0
EPI536227,EPI316435,0.0
EPI536227,EPI390473,0.0
EPI536227,EPI1853200,0.0
EPI536227,EPI466628,0.0
EPI536227,EPI498431,0.0
EPI536227,EPI466626,0.0
EPI536229,EPI1161425,0.0
EPI536229,EPI617718,0.0
EPI536229,EPI2079749,1.8290598290598314
EPI536229,EPI326206,0.0
EPI536229,EPI319590,0.0
EPI536229,EPI309633,0.0
EPI536229,EPI316435,0.0
EPI536229,EPI390473,0.0
EPI536229,EPI1853200,0.0
EPI536229,EPI466628,0.0
EPI536229,EPI498431,0.0
EPI536229,EPI466626,0.0
EPI536271,EPI1161425,0.687804878048782
EPI536271,EPI617718,0.687804878048782
EPI536271,EPI2079749,2.8290598290598314
EPI536271,EPI326206,0.0
EPI536271,EPI319590,0.0
EPI536271,EPI309633,0.0
EPI536271,EPI316435,0.14728682170542484
EPI536271,EPI390473,0.0
EPI536271,EPI1853200,0.0
EPI536271,EPI466628,0.0
EPI536271,EPI498431,0.0
EPI536271,EPI466626,0.0
EPI536231,EPI1161425,0.0
EPI536231,EPI617718,0.0
EPI536231,EPI2079749,1.8290598290598314
EPI536231,EPI326206,0.0
EPI536231,EPI319590,0.0
EPI536231,EPI309633,0.0
EPI536231,EPI316435,0.0
EPI536231,EPI390473,0.0
EPI536231,EPI1853200,0.0
EPI536231,EPI466628,0.0
EPI536231,EPI498431,0.0
EPI536231,EPI466626,0.0
EPI509954,EPI1161425,0.687804878048782
EPI509954,EPI617718,0.687804878048782
EPI509954,EPI2079749,2.8290598290598314
EPI509954,EPI326206,0.742424242424244
EPI509954,EPI319590,0.0
EPI509954,EPI309633,0.0
EPI509954,EPI316435,0.14728682170542484
EPI509954,EPI390473,0.0
EPI509954,EPI1853200,0.0
EPI509954,EPI466628,0.0
EPI509954,EPI498431,0.0
EPI509954,EPI466626,0.0
EPI536281,EPI1161425,0.687804878048782
EPI536281,EPI617718,0.687804878048782
EPI536281,EPI2079749,2.8290598290598314
EPI536281,EPI326206,0.0
EPI536281,EPI319590,0.0
EPI536281,EPI309633,0.0
EPI536281,EPI316435,0.14728682170542484
EPI536281,EPI390473,0.0
EPI536281,EPI1853200,0.0
EPI536281,EPI466628,0.0
EPI536281,EPI498431,0.0
EPI536281,EPI466626,0.0
EPI536235,EPI1161425,1.687804878048782
EPI536235,EPI617718,1.687804878048782
EPI536235,EPI2079749,3.8290598290598314
EPI536235,EPI326206,0.742424242424244
EPI536235,EPI319590,0.88826815642458
EPI536235,EPI309633,0.0
EPI536235,EPI316435,0.14728682170542484
EPI536235,EPI390473,0.0
EPI536235,EPI1853200,0.0
EPI536235,EPI466628,0.6692913385826778
EPI536235,EPI498431,0.6692913385826778
EPI536235,EPI466626,0.6692913385826778
EPI536261,EPI1161425,0.1719512195121955
EPI536261,EPI617718,0.1719512195121955
EPI536261,EPI2079749,2.3290598290598314
EPI536261,EPI326206,0.0
EPI536261,EPI319590,0.0
EPI536261,EPI309633,0.12993421052631637
EPI536261,EPI316435,0.3236434108527124
EPI536261,EPI390473,0.0
EPI536261,EPI1853200,0.0
EPI536261,EPI466628,0.0
EPI536261,EPI498431,0.0
EPI536261,EPI466626,0.0
EPI516945,EPI1161425,0.0
EPI516945,EPI617718,0.0
EPI516945,EPI2079749,1.8290598290598314
EPI516945,EPI326206,0.0
EPI516945,EPI319590,0.0
EPI516945,EPI309633,0.0
EPI516945,EPI316435,0.0
EPI516945,EPI390473,0.0
EPI516945,EPI1853200,0.0
EPI516945,EPI466628,0.0
EPI516945,EPI498431,0.0
EPI516945,EPI466626,0.0
EPI503242,EPI1161425,0.22926829268292734
EPI503242,EPI617718,0.22926829268292734
EPI503242,EPI2079749,2.162393162393165
EPI503242,EPI326206,0.0
EPI503242,EPI319590,0.0
EPI503242,EPI309633,0.0
EPI503242,EPI316435,0.049095607235141614
EPI503242,EPI390473,0.0
EPI503242,EPI1853200,0.0
EPI503242,EPI466628,0.0
EPI503242,EPI498431,0.0
EPI503242,EPI466626,0.0
EPI623802,EPI1161425,0.08597560975609775
EPI623802,EPI617718,0.08597560975609775
EPI623802,EPI2079749,2.0790598290598314
EPI623802,EPI326206,0.0928030303030305
EPI623802,EPI319590,0.1110335195530725
EPI623802,EPI309633,0.06496710526315819
EPI623802,EPI316435,0.03682170542635621
EPI623802,EPI390473,0.0
EPI623802,EPI1853200,0.0
EPI623802,EPI466628,0.08366141732283472
EPI623802,EPI498431,0.08366141732283472
EPI623802,EPI466626,0.08366141732283472
EPI516959,EPI1161425,0.687804878048782
EPI516959,EPI617718,0.687804878048782
EPI516959,EPI2079749,2.8290598290598314
EPI516959,EPI326206,0.0
EPI516959,EPI319590,0.0
EPI516959,EPI309633,0.0
EPI516959,EPI316435,0.14728682170542484
EPI516959,EPI390473,0.0
EPI516959,EPI1853200,0.0
EPI516959,EPI466628,0.0
EPI516959,EPI498431,0.0
EPI516959,EPI466626,0.0
EPI516961,EPI1161425,0.687804878048782
EPI516961,EPI617718,0.687804878048782
EPI516961,EPI2079749,1.8290598290598314
EPI516961,EPI326206,0.0
EPI516961,EPI319590,0.0
EPI516961,EPI309633,0.0
EPI516961,EPI316435,0.0
EPI516961,EPI390473,0.0
EPI516961,EPI1853200,0.0
EPI516961,EPI466628,0.0
EPI516961,EPI498431,0.0
EPI516961,EPI466626,0.0
EPI507252,EPI1161425,0.687804878048782
EPI507252,EPI617718,0.687804878048782
EPI507252,EPI2079749,2.8290598290598314
EPI507252,EPI326206,0.742424242424244
EPI507252,EPI319590,0.0
EPI507252,EPI309633,0.0
EPI507252,EPI316435,0.14728682170542484
EPI507252,EPI390473,0.0
EPI507252,EPI1853200,0.0
EPI507252,EPI466628,0.0
EPI507252,EPI498431,0.0
EPI507252,EPI466626,0.0
EPI507841,EPI1161425,0.2751219512195128
EPI507841,EPI617718,0.2751219512195128
EPI507841,EPI2079749,2.1290598290598313
EPI507841,EPI326206,0.0
EPI507841,EPI319590,0.0
EPI507841,EPI309633,0.0
EPI507841,EPI316435,0.044186046511627455
EPI507841,EPI390473,0.0
EPI507841,EPI1853200,0.0
EPI507841,EPI466628,0.0
EPI507841,EPI498431,0.0
EPI507841,EPI466626,0.0
EPI748840,EPI326206,0.371212121212122
EPI500172,EPI1161425,0.2751219512195128
EPI500172,EPI617718,0.2751219512195128
EPI500172,EPI2079749,2.229059829059831
EPI500172,EPI326206,0.0
EPI500172,EPI319590,0.0
EPI500172,EPI309633,0.0
EPI500172,EPI316435,0.044186046511627455
EPI500172,EPI390473,0.0
EPI500172,EPI1853200,0.0
EPI500172,EPI466628,0.09561304836895397
EPI500172,EPI498431,0.09561304836895397
EPI500172,EPI466626,0.09561304836895397
EPI547123,EPI1161425,0.19651567944250914
EPI547123,EPI617718,0.19651567944250914
EPI547123,EPI2079749,2.043345543345546
EPI547123,EPI326206,0.03535353535353543
EPI547123,EPI319590,0.021149241819632857
EPI547123,EPI309633,0.04855889724310788
EPI547123,EPI316435,0.13805832410483504
EPI547123,EPI390473,0.010319767441860427
EPI547123,EPI1853200,0.010319767441860427
EPI547123,EPI466628,0.0
EPI547123,EPI498431,0.0
EPI547123,EPI466626,0.0
EPI667365,EPI1161425,0.0
EPI667365,EPI617718,0.0
EPI667365,EPI2079749,1.8290598290598314
EPI667365,EPI326206,0.0
EPI667365,EPI319590,0.0
EPI667365,EPI309633,0.0
EPI667365,EPI316435,0.0
EPI667365,EPI390473,0.0
EPI667365,EPI1853200,0.0
EPI667365,EPI466628,0.0
EPI667365,EPI498431,0.0
EPI667365,EPI466626,0.0
EPI531229,EPI1161425,0.0
EPI531229,EPI617718,0.0
EPI531229,EPI2079749,0.8290598290598314
EPI531229,EPI326206,0.0
EPI531229,EPI319590,0.0
EPI531229,EPI309633,0.0
EPI531229,EPI316435,0.0
EPI531229,EPI390473,0.0
EPI531229,EPI1853200,0.0
EPI531229,EPI466628,0.0
EPI531229,EPI498431,0.0
EPI531229,EPI466626,0.0
EPI536247,EPI1161425,0.687804878048782
EPI536247,EPI617718,0.687804878048782
EPI536247,EPI2079749,1.8290598290598314
EPI536247,EPI326206,0.0
EPI536247,EPI319590,0.0
EPI536247,EPI309633,0.0
EPI536247,EPI316435,0.14728682170542484
EPI536247,EPI390473,0.0
EPI536247,EPI1853200,0.0
EPI536247,EPI466628,0.0
EPI536247,EPI498431,0.0
EPI536247,EPI466626,0.0
EPI536255,EPI1161425,0.687804878048782
EPI536255,EPI617718,0.687804878048782
EPI536255,EPI2079749,3.8290598290598314
EPI536255,EPI326206,0.742424242424244
EPI536255,EPI319590,0.0
EPI536255,EPI309633,0.5197368421052655
EPI536255,EPI316435,0.14728682170542484
EPI536255,EPI390473,0.0
EPI536255,EPI1853200,0.0
EPI536255,EPI466628,0.6692913385826778
EPI536255,EPI498431,0.6692913385826778
EPI536255,EPI466626,0.6692913385826778
EPI487237,EPI466628,0.0
EPI487237,EPI498431,0.0
EPI487237,EPI466626,0.0
EPI536219,EPI1161425,1.687804878048782
EPI536219,EPI617718,1.687804878048782
EPI536219,EPI2079749,3.8290598290598314
EPI536219,EPI326206,0.742424242424244
EPI536219,EPI319590,0.88826815642458
EPI536219,EPI309633,0.5197368421052655
EPI536219,EPI316435,1.1472868217054248
EPI536219,EPI390473,0.0
EPI536219,EPI1853200,0.0
EPI536219,EPI466628,0.0
EPI536219,EPI498431,0.0
EPI536219,EPI466626,0.0
EPI532741,EPI1161425,0.0
EPI532741,EPI617718,0.0
EPI532741,EPI2079749,1.8290598290598314
EPI532741,EPI326206,0.0
EPI532741,EPI319590,0.0
EPI532741,EPI309633,0.0
EPI532741,EPI316435,0.14728682170542484
EPI532741,EPI390473,0.0
EPI532741,EPI1853200,0.0
EPI532741,EPI466628,0.0
EPI532741,EPI498431,0.0
EPI532741,EPI466626,0.0
EPI536287,EPI1161425,0.687804878048782
EPI536287,EPI617718,0.687804878048782
EPI536287,EPI2079749,2.8290598290598314
EPI536287,EPI326206,0.0
EPI536287,EPI319590,0.0
EPI536287,EPI309633,0.0
EPI536287,EPI316435,0.14728682170542484
EPI536287,EPI390473,0.0
EPI536287,EPI1853200,0.0
EPI536287,EPI466628,0.0
EPI536287,EPI498431,0.0
EPI536287,EPI466626,0.0
EPI623837,EPI1161425,0.687804878048782
EPI623837,EPI617718,0.687804878048782
EPI623837,EPI2079749,3.8290598290598314
EPI623837,EPI326206,0.0
EPI623837,EPI319590,0.0
EPI623837,EPI309633,0.5197368421052655
EPI623837,EPI316435,1.1472868217054248
EPI623837,EPI390473,0.4127906976744171
EPI623837,EPI1853200,0.4127906976744171
EPI623837,EPI466628,0.0
EPI623837,EPI498431,0.0
EPI623837,EPI466626,0.0
EPI536223,EPI1161425,0.687804878048782
EPI536223,EPI617718,0.687804878048782
EPI536223,EPI2079749,3.8290598290598314
EPI536223,EPI326206,0.742424242424244
EPI536223,EPI319590,0.88826815642458
EPI536223,EPI309633,0.5197368421052655
EPI536223,EPI316435,1.1472868217054248
EPI536223,EPI390473,0.0
EPI536223,EPI1853200,0.0
EPI536223,EPI466628,0.6692913385826778
EPI536223,EPI498431,0.6692913385826778
EPI536223,EPI466626,0.6692913385826778
EPI536277,EPI1161425,0.687804878048782
EPI536277,EPI617718,0.687804878048782
EPI536277,EPI2079749,2.8290598290598314
EPI536277,EPI326206,0.0
EPI536277,EPI319590,0.0
EPI536277,EPI309633,0.0
EPI536277,EPI316435,0.0
EPI536277,EPI390473,0.0
EPI536277,EPI1853200,0.0
EPI536277,EPI466628,0.0
EPI536277,EPI498431,0.0
EPI536277,EPI466626,0.0
EPI536279,EPI1161425,0.0
EPI536279,EPI617718,0.0
EPI536279,EPI2079749,2.8290598290598314
EPI536279,EPI326206,0.0
EPI536279,EPI319590,0.0
EPI536279,EPI309633,0.0
EPI536279,EPI316435,0.14728682170542484
EPI536279,EPI390473,0.0
EPI536279,EPI1853200,0.0
EPI536279,EPI466628,0.0
EPI536279,EPI498431,0.0
EPI536279,EPI466626,0.0
EPI531191,EPI1161425,0.0
EPI531191,EPI617718,0.0
EPI531191,EPI2079749,1.8290598290598314
EPI531191,EPI326206,0.0
EPI531191,EPI319590,0.0
EPI531191,EPI309633,0.0
EPI531191,EPI316435,0.0
EPI531191,EPI390473,0.0
EPI531191,EPI1853200,0.0
EPI531191,EPI466628,0.0
EPI531191,EPI498431,0.0
EPI531191,EPI466626,0.0
EPI531261,EPI1161425,0.687804878048782
EPI531261,EPI617718,0.687804878048782
EPI531261,EPI2079749,2.8290598290598314
EPI531261,EPI326206,0.0
EPI531261,EPI319590,0.0
EPI531261,EPI309633,0.0
EPI531261,EPI316435,0.0
EPI531261,EPI390473,0.0
EPI531261,EPI1853200,0.0
EPI531261,EPI466628,0.0
EPI531261,EPI498431,0.0
EPI531261,EPI466626,0.0
EPI531195,EPI1161425,0.0
EPI531195,EPI617718,0.0
EPI531195,EPI2079749,1.8290598290598314
EPI531195,EPI326206,0.0
EPI531195,EPI319590,0.0
EPI531195,EPI309633,0.0
EPI531195,EPI316435,0.0
EPI531195,EPI390473,0.0
EPI531195,EPI1853200,0.0
EPI531195,EPI466628,0.0
EPI531195,EPI498431,0.0
EPI531195,EPI466626,0.0
EPI531221,EPI1161425,0.687804878048782
EPI531221,EPI617718,0.687804878048782
EPI531221,EPI2079749,3.8290598290598314
EPI531221,EPI326206,0.0
EPI531221,EPI319590,0.0
EPI531221,EPI309633,0.0
EPI531221,EPI316435,0.14728682170542484
EPI531221,EPI390473,0.0
EPI531221,EPI1853200,0.0
EPI531221,EPI466628,0.6692913385826778
EPI531221,EPI498431,0.6692913385826778
EPI531221,EPI466626,0.6692913385826778
EPI531235,EPI1161425,0.0
EPI531235,EPI617718,0.0
EPI531235,EPI2079749,1.8290598290598314
EPI531235,EPI326206,0.0
EPI531235,EPI319590,0.0
EPI531235,EPI309633,0.0
EPI531235,EPI316435,0.0
EPI531235,EPI390473,0.0
EPI531235,EPI1853200,0.0
EPI531235,EPI466628,0.0
EPI531235,EPI498431,0.0
EPI531235,EPI466626,0.0
EPI417122,EPI466628,0.0
EPI417122,EPI498431,0.0
EPI417122,EPI466626,0.0
EPI613101,EPI326206,0.0
EPI539512,EPI1161425,0.0
EPI539512,EPI617718,0.0
EPI539512,EPI2079749,1.8290598290598314
EPI539512,EPI326206,0.0
EPI539512,EPI319590,0.0
EPI539512,EPI309633,0.0
EPI539512,EPI316435,0.0
EPI539512,EPI390473,0.0
EPI539512,EPI1853200,0.0
EPI539512,EPI466628,0.0
EPI539512,EPI498431,0.0
EPI539512,EPI466626,0.0
EPI505319,EPI1161425,0.4585365853658547
EPI505319,EPI617718,0.4585365853658547
EPI505319,EPI2079749,3.495726495726498
EPI505319,EPI326206,1.247474747474748
EPI505319,EPI319590,1.29608938547486
EPI505319,EPI309633,0.8399122807017552
EPI505319,EPI316435,1.4315245478036165
EPI505319,EPI390473,1.1375968992248058
EPI505319,EPI1853200,1.1375968992248058
EPI505319,EPI466628,0.8897637795275593
EPI505319,EPI498431,0.8897637795275593
EPI505319,EPI466626,0.8897637795275593
EPI539514,EPI1161425,0.0
EPI539514,EPI617718,0.0
EPI539514,EPI2079749,1.8290598290598314
EPI539514,EPI326206,0.0
EPI539514,EPI319590,0.0
EPI539514,EPI309633,0.0
EPI539514,EPI316435,0.0
EPI539514,EPI390473,0.0
EPI539514,EPI1853200,0.0
EPI539514,EPI466628,0.0
EPI539514,EPI498431,0.0
EPI539514,EPI466626,0.0
EPI539526,EPI1161425,0.687804878048782
EPI539526,EPI617718,0.687804878048782
EPI539526,EPI2079749,2.8290598290598314
EPI539526,EPI326206,0.0
EPI539526,EPI319590,0.0
EPI539526,EPI309633,0.0
EPI539526,EPI316435,0.14728682170542484
EPI539526,EPI390473,0.0
EPI539526,EPI1853200,0.0
EPI539526,EPI466628,0.0
EPI539526,EPI498431,0.0
EPI539526,EPI466626,0.0
EPI301431,EPI2079749,3.8290598290598314
EPI301431,EPI326206,0.742424242424244
EPI301431,EPI319590,0.88826815642458
EPI301431,EPI309633,0.5197368421052655
EPI301431,EPI316435,1.1472868217054248
EPI301431,EPI390473,0.4127906976744171
EPI301431,EPI1853200,0.4127906976744171
EPI301431,EPI466628,0.6692913385826778
EPI301431,EPI498431,0.6692913385826778
EPI301431,EPI466626,0.6692913385826778
EPI539488,EPI1161425,0.0
EPI539488,EPI617718,0.0
EPI539488,EPI2079749,2.8290598290598314
EPI539488,EPI326206,0.0
EPI539488,EPI319590,0.0
EPI539488,EPI309633,0.0
EPI539488,EPI316435,0.14728682170542484
EPI539488,EPI390473,0.0
EPI539488,EPI1853200,0.0
EPI539488,EPI466628,0.0
EPI539488,EPI498431,0.0
EPI539488,EPI466626,0.0
EPI539508,EPI1161425,0.0
EPI539508,EPI617718,0.0
EPI539508,EPI2079749,2.8290598290598314
EPI539508,EPI326206,0.0
EPI539508,EPI319590,0.0
EPI539508,EPI309633,0.0
EPI539508,EPI316435,0.0
EPI539508,EPI390473,0.0
EPI539508,EPI1853200,0.0
EPI539508,EPI466628,0.0
EPI539508,EPI498431,0.0
EPI539508,EPI466626,0.0
EPI538149,EPI1161425,0.0
EPI538149,EPI617718,0.0
EPI538149,EPI2079749,1.8290598290598314
EPI538149,EPI326206,0.0
EPI538149,EPI319590,0.0
EPI538149,EPI309633,0.0
EPI538149,EPI316435,0.0
EPI538149,EPI390473,0.0
EPI538149,EPI1853200,0.0
EPI538149,EPI466628,0.0
EPI538149,EPI498431,0.0
EPI538149,EPI466626,0.0
EPI498832,EPI1161425,0.0
EPI498832,EPI617718,0.0
EPI498832,EPI2079749,1.8290598290598314
EPI498832,EPI326206,0.0
EPI498832,EPI319590,0.0
EPI498832,EPI309633,0.0
EPI498832,EPI316435,0.0
EPI498832,EPI390473,0.0
EPI498832,EPI1853200,0.0
EPI498832,EPI466628,0.0
EPI498832,EPI498431,0.0
EPI498832,EPI466626,0.0
EPI504743,EPI1161425,0.687804878048782
EPI504743,EPI617718,0.687804878048782
EPI532795,EPI1161425,0.687804878048782
EPI532795,EPI617718,0.687804878048782
EPI504743,EPI2079749,3.8290598290598314
EPI532795,EPI2079749,3.8290598290598314
EPI504743,EPI326206,0.742424242424244
EPI532795,EPI326206,0.742424242424244
EPI504743,EPI319590,0.0
EPI532795,EPI319590,0.0
EPI504743,EPI309633,0.5197368421052655
EPI532795,EPI309633,0.5197368421052655
EPI504743,EPI316435,1.1472868217054248
EPI532795,EPI316435,1.1472868217054248
EPI504743,EPI390473,0.0
EPI504743,EPI1853200,0.0
EPI532795,EPI390473,0.0
EPI532795,EPI1853200,0.0
EPI504743,EPI466628,0.0
EPI504743,EPI498431,0.0
EPI504743,EPI466626,0.0
EPI532795,EPI466628,0.0
EPI532795,EPI498431,0.0
EPI532795,EPI466626,0.0
EPI500838,EPI1161425,0.0
EPI500838,EPI617718,0.0
EPI500838,EPI2079749,0.9145299145299157
EPI500838,EPI326206,0.0
EPI500838,EPI319590,0.0
EPI500838,EPI309633,0.0
EPI500838,EPI316435,0.0
EPI500838,EPI390473,0.0
EPI500838,EPI1853200,0.0
EPI500838,EPI466628,0.0
EPI500838,EPI498431,0.0
EPI500838,EPI466626,0.0
EPI503786,EPI1161425,0.0
EPI503786,EPI617718,0.0
EPI532801,EPI1161425,0.0
EPI532801,EPI617718,0.0
EPI503786,EPI2079749,1.8290598290598314
EPI532801,EPI2079749,2.8290598290598314
EPI503786,EPI326206,0.0
EPI532801,EPI326206,0.0
EPI503786,EPI319590,0.0
EPI532801,EPI319590,0.0
EPI503786,EPI309633,0.0
EPI532801,EPI309633,0.0
EPI503786,EPI316435,0.0
EPI532801,EPI316435,0.0
EPI503786,EPI390473,0.0
EPI503786,EPI1853200,0.0
EPI532801,EPI390473,0.0
EPI532801,EPI1853200,0.0
EPI503786,EPI466628,0.0
EPI503786,EPI498431,0.0
EPI503786,EPI466626,0.0
EPI532801,EPI466628,0.0
EPI532801,EPI498431,0.0
EPI532801,EPI466626,0.0
EPI626275,EPI1161425,0.687804878048782
EPI626275,EPI617718,0.687804878048782
EPI626275,EPI2079749,3.8290598290598314
EPI626275,EPI326206,0.0
EPI626275,EPI319590,0.0
EPI626275,EPI309633,0.5197368421052655
EPI626275,EPI316435,0.14728682170542484
EPI626275,EPI390473,0.0
EPI626275,EPI1853200,0.0
EPI626275,EPI466628,0.0
EPI626275,EPI498431,0.0
EPI626275,EPI466626,0.0
EPI532793,EPI1161425,0.687804878048782
EPI532793,EPI617718,0.687804878048782
EPI532793,EPI2079749,2.8290598290598314
EPI532793,EPI326206,0.0
EPI532793,EPI319590,0.0
EPI532793,EPI309633,0.0
EPI532793,EPI316435,0.14728682170542484
EPI532793,EPI390473,0.0
EPI532793,EPI1853200,0.0
EPI532793,EPI466628,0.0
EPI532793,EPI498431,0.0
EPI532793,EPI466626,0.0
EPI678946,EPI1161425,0.0469512195121955
EPI678946,EPI617718,0.0469512195121955
EPI678946,EPI2079749,2.0790598290598314
EPI678946,EPI326206,0.0
EPI678946,EPI319590,0.0
EPI678946,EPI309633,0.0
EPI678946,EPI316435,0.03682170542635621
EPI678946,EPI390473,0.0
EPI678946,EPI1853200,0.0
EPI678946,EPI466628,0.0
EPI678946,EPI498431,0.0
EPI678946,EPI466626,0.0
EPI532739,EPI1161425,0.0
EPI532739,EPI617718,0.0
EPI532739,EPI2079749,1.8290598290598314
EPI532739,EPI326206,0.0
EPI532739,EPI319590,0.0
EPI532739,EPI309633,0.0
EPI532739,EPI316435,0.0
EPI532739,EPI390473,0.0
EPI532739,EPI1853200,0.0
EPI532739,EPI466628,0.0
EPI532739,EPI498431,0.0
EPI532739,EPI466626,0.0
EPI532781,EPI1161425,0.687804878048782
EPI532781,EPI617718,0.687804878048782
EPI532781,EPI2079749,2.8290598290598314
EPI532781,EPI326206,0.0
EPI532781,EPI319590,0.0
EPI532781,EPI309633,0.0
EPI532781,EPI316435,0.14728682170542484
EPI532781,EPI390473,0.0
EPI532781,EPI1853200,0.0
EPI532781,EPI466628,0.0
EPI532781,EPI498431,0.0
EPI532781,EPI466626,0.0
EPI532783,EPI1161425,0.0
EPI532783,EPI617718,0.0
EPI532783,EPI2079749,2.8290598290598314
EPI532783,EPI326206,0.0
EPI532783,EPI319590,0.0
EPI532783,EPI309633,0.0
EPI532783,EPI316435,0.0
EPI532783,EPI390473,0.0
EPI532783,EPI1853200,0.0
EPI532783,EPI466628,0.0
EPI532783,EPI498431,0.0
EPI532783,EPI466626,0.0
EPI532785,EPI1161425,0.0
EPI532785,EPI617718,0.0
EPI532785,EPI2079749,2.8290598290598314
EPI532785,EPI326206,0.0
EPI532785,EPI319590,0.0
EPI532785,EPI309633,0.0
EPI532785,EPI316435,0.14728682170542484
EPI532785,EPI390473,0.0
EPI532785,EPI1853200,0.0
EPI532785,EPI466628,0.0
EPI532785,EPI498431,0.0
EPI532785,EPI466626,0.0
EPI532787,EPI1161425,0.0
EPI532787,EPI617718,0.0
EPI532787,EPI2079749,1.8290598290598314
EPI532787,EPI326206,0.0
EPI532787,EPI319590,0.0
EPI532787,EPI309633,0.0
EPI532787,EPI316435,0.0
EPI532787,EPI390473,0.0
EPI532787,EPI1853200,0.0
EPI532787,EPI466628,0.0
EPI532787,EPI498431,0.0
EPI532787,EPI466626,0.0
EPI541049,EPI1161425,0.687804878048782
EPI541049,EPI617718,0.687804878048782
EPI541049,EPI2079749,2.8290598290598314
EPI541049,EPI326206,0.0
EPI541049,EPI319590,0.0
EPI541049,EPI309633,0.0
EPI541049,EPI316435,0.14728682170542484
EPI541049,EPI390473,0.0
EPI541049,EPI1853200,0.0
EPI541049,EPI466628,0.0
EPI541049,EPI498431,0.0
EPI541049,EPI466626,0.0
EPI624669,EPI1161425,0.22926829268292734
EPI624669,EPI617718,0.22926829268292734
EPI541039,EPI1161425,0.0
EPI541039,EPI617718,0.0
EPI624669,EPI2079749,2.162393162393165
EPI541039,EPI2079749,1.8290598290598314
EPI624669,EPI326206,0.0
EPI541039,EPI326206,0.0
EPI624669,EPI319590,0.0
EPI541039,EPI319590,0.0
EPI624669,EPI309633,0.1732456140350885
EPI541039,EPI309633,0.0
EPI624669,EPI316435,0.049095607235141614
EPI541039,EPI316435,0.0
EPI624669,EPI390473,0.0
EPI624669,EPI1853200,0.0
EPI541039,EPI390473,0.0
EPI541039,EPI1853200,0.0
EPI624669,EPI466628,0.0
EPI624669,EPI498431,0.0
EPI624669,EPI466626,0.0
EPI541039,EPI466628,0.0
EPI541039,EPI498431,0.0
EPI541039,EPI466626,0.0
EPI533593,EPI1161425,0.0
EPI533593,EPI617718,0.0
EPI533593,EPI2079749,0.8290598290598314
EPI533593,EPI326206,0.0
EPI533593,EPI319590,0.0
EPI533593,EPI309633,0.0
EPI533593,EPI316435,0.0
EPI533593,EPI390473,0.0
EPI533593,EPI1853200,0.0
EPI533593,EPI466628,0.0
EPI533593,EPI498431,0.0
EPI533593,EPI466626,0.0
EPI537806,EPI1161425,0.0
EPI537806,EPI617718,0.0
EPI537806,EPI2079749,1.8290598290598314
EPI537806,EPI326206,0.0
EPI537806,EPI319590,0.0
EPI537806,EPI309633,0.0
EPI537806,EPI316435,0.0
EPI537806,EPI390473,0.0
EPI537806,EPI1853200,0.0
EPI537806,EPI466628,0.0
EPI537806,EPI498431,0.0
EPI537806,EPI466626,0.0
EPI541072,EPI1161425,0.0
EPI541072,EPI617718,0.0
EPI532968,EPI1161425,0.0
EPI532968,EPI617718,0.0
EPI541072,EPI2079749,1.8290598290598314
EPI532968,EPI2079749,1.8290598290598314
EPI541072,EPI326206,0.0
EPI532968,EPI326206,0.0
EPI541072,EPI319590,0.0
EPI532968,EPI319590,0.0
EPI541072,EPI309633,0.0
EPI532968,EPI309633,0.0
EPI541072,EPI316435,0.0
EPI532968,EPI316435,0.0
EPI541072,EPI390473,0.0
EPI541072,EPI1853200,0.0
EPI532968,EPI390473,0.0
EPI532968,EPI1853200,0.0
EPI541072,EPI466628,0.0
EPI541072,EPI498431,0.0
EPI541072,EPI466626,0.0
EPI532968,EPI466628,0.0
EPI532968,EPI498431,0.0
EPI532968,EPI466626,0.0
EPI541023,EPI1161425,0.0
EPI541023,EPI617718,0.0
EPI539155,EPI1161425,0.0
EPI539155,EPI617718,0.0
EPI541023,EPI2079749,0.8290598290598314
EPI539155,EPI2079749,0.8290598290598314
EPI541023,EPI326206,0.0
EPI539155,EPI326206,0.0
EPI541023,EPI319590,0.0
EPI539155,EPI319590,0.0
EPI541023,EPI309633,0.0
EPI539155,EPI309633,0.0
EPI541023,EPI316435,0.0
EPI539155,EPI316435,0.0
EPI541023,EPI390473,0.0
EPI541023,EPI1853200,0.0
EPI539155,EPI390473,0.0
EPI539155,EPI1853200,0.0
EPI541023,EPI466628,0.0
EPI541023,EPI498431,0.0
EPI541023,EPI466626,0.0
EPI539155,EPI466628,0.0
EPI539155,EPI498431,0.0
EPI539155,EPI466626,0.0
EPI537976,EPI1161425,0.0
EPI537976,EPI617718,0.0
EPI537976,EPI2079749,0.8290598290598314
EPI537976,EPI326206,0.0
EPI537976,EPI319590,0.0
EPI537976,EPI309633,0.0
EPI537976,EPI316435,0.0
EPI537976,EPI390473,0.0
EPI537976,EPI1853200,0.0
EPI537976,EPI466628,0.0
