virus,reference,hi
EPI539633,EPI466802,3.129032258064515
EPI539633,EPI508254,0.7931034482758612
EPI539633,EPI515296,0.7931034482758612
EPI539633,EPI530677,0.7931034482758612
EPI539633,EPI530679,0.7931034482758612
EPI539633,EPI586293,2.074671445639187
EPI539633,EPI540526,2.0286738351254474
EPI539633,EPI888883,2.0286738351254474
EPI539633,EPI1868552,2.0286738351254474
EPI499606,EPI586293,0.6592421915002564
EPI499606,EPI540526,1.0286738351254483
EPI499606,EPI888883,1.0286738351254483
EPI499606,EPI1868552,1.0286738351254483
EPI827087,EPI466802,2.5290322580645155
EPI827087,EPI508254,0.0
EPI827087,EPI515296,0.0
EPI827087,EPI530677,0.0
EPI827087,EPI530679,0.0
EPI827087,EPI586293,0.4781362007168461
EPI827087,EPI540526,1.0286738351254483
EPI827087,EPI888883,1.0286738351254483
EPI827087,EPI1868552,1.0286738351254483
EPI533487,EPI1868486,2.190839694656489
EPI533487,EPI1868485,2.190839694656489
EPI533487,EPI349106,1.6837209302325604
EPI533487,EPI2420071,1.6837209302325604
EPI533487,EPI349103,1.6837209302325604
EPI533487,EPI1868550,1.6837209302325604
EPI533487,EPI353906,1.6837209302325604
EPI533487,EPI358028,3.926829268292684
EPI533487,EPI391247,3.9268292682926838
EPI533487,EPI1868551,3.9268292682926838
EPI533487,EPI460558,0.5333333333333368
EPI533487,EPI572205,3.0000000000000018
EPI533487,EPI426061,3.2705882352941185
EPI533487,EPI466802,2.129032258064516
EPI533487,EPI508254,0.0
EPI533487,EPI515296,0.0
EPI533487,EPI530677,0.0
EPI533487,EPI530679,0.0
EPI533487,EPI586293,1.4080047789725205
EPI533487,EPI540526,2.0286738351254474
EPI533487,EPI888883,2.0286738351254474
EPI533487,EPI1868552,2.0286738351254474
EPI539546,EPI1868486,2.190839694656489
EPI539546,EPI1868485,2.190839694656489
EPI539546,EPI349106,0.6837209302325604
EPI539546,EPI2420071,0.6837209302325604
EPI539546,EPI349103,0.6837209302325604
EPI539546,EPI1868550,0.6837209302325604
EPI539546,EPI353906,0.6837209302325604
EPI539546,EPI358028,2.9268292682926838
EPI539546,EPI391247,2.9268292682926838
EPI539546,EPI1868551,2.9268292682926838
EPI539546,EPI460558,0.5333333333333368
EPI539546,EPI572205,2.0000000000000018
EPI539546,EPI426061,2.2705882352941185
EPI539546,EPI466802,2.129032258064516
EPI539546,EPI508254,0.0
EPI539546,EPI515296,0.0
EPI539546,EPI530677,0.0
EPI539546,EPI530679,0.0
EPI539546,EPI586293,0.7413381123058546
EPI539546,EPI540526,1.0286738351254483
EPI539546,EPI888883,1.0286738351254483
EPI539546,EPI1868552,1.0286738351254483
EPI468656,EPI466802,2.462365591397849
EPI468656,EPI508254,0.0
EPI468656,EPI515296,0.0
EPI468656,EPI530677,0.0
EPI468656,EPI530679,0.0
EPI468656,EPI586293,0.5114695340501795
EPI468656,EPI540526,1.0286738351254483
EPI468656,EPI888883,1.0286738351254483
EPI468656,EPI1868552,1.0286738351254483
EPI539572,EPI1868486,4.190839694656488
EPI539572,EPI1868485,4.190839694656488
EPI539572,EPI349106,3.6837209302325595
EPI539572,EPI2420071,3.6837209302325595
EPI539572,EPI349103,3.68372093023256
EPI539572,EPI1868550,3.6837209302325595
EPI539572,EPI353906,3.6837209302325595
EPI539572,EPI358028,5.926829268292683
EPI539572,EPI391247,5.926829268292683
EPI539572,EPI1868551,5.926829268292683
EPI539572,EPI460558,3.5333333333333368
EPI539572,EPI572205,4.000000000000002
EPI539572,EPI426061,4.2705882352941185
EPI539572,EPI466802,3.129032258064515
EPI539572,EPI508254,0.0
EPI539572,EPI515296,0.0
EPI539572,EPI530677,0.0
EPI539572,EPI530679,0.0
EPI539572,EPI586293,0.7413381123058546
EPI539572,EPI540526,1.0286738351254483
EPI539572,EPI888883,1.0286738351254483
EPI539572,EPI1868552,1.0286738351254483
EPI491330,EPI1868486,4.190839694656488
EPI491330,EPI1868485,4.190839694656488
EPI491330,EPI301762,0.0
EPI491330,EPI318272,0.0
EPI491330,EPI319241,2.8235294117647065
EPI491330,EPI326342,2.8235294117647065
EPI491330,EPI309763,2.8235294117647065
EPI491330,EPI302233,2.8235294117647065
EPI491330,EPI302327,2.8235294117647065
EPI491330,EPI349106,0.0
EPI491330,EPI2420071,0.0
EPI491330,EPI349103,0.0
EPI491330,EPI1868550,0.0
EPI491330,EPI353906,0.0
EPI491330,EPI358028,3.926829268292684
EPI491330,EPI391247,3.9268292682926838
EPI491330,EPI1868551,3.9268292682926838
EPI491330,EPI460558,0.5333333333333368
EPI491330,EPI426061,2.2705882352941185
EPI491330,EPI507043,2.22727272727273
EPI491330,EPI407150,2.22727272727273
EPI530580,EPI1868486,4.190839694656488
EPI530580,EPI1868485,4.190839694656488
EPI530580,EPI301762,0.0
EPI530580,EPI318272,0.0
EPI530580,EPI319241,2.8235294117647065
EPI530580,EPI326342,2.8235294117647065
EPI530580,EPI309763,2.8235294117647065
EPI530580,EPI302233,2.8235294117647065
EPI530580,EPI302327,2.8235294117647065
EPI530580,EPI349106,0.0
EPI530580,EPI2420071,0.0
EPI530580,EPI349103,0.0
EPI530580,EPI1868550,0.0
EPI530580,EPI353906,0.0
EPI530580,EPI358028,2.9268292682926838
EPI530580,EPI391247,2.9268292682926838
EPI530580,EPI1868551,2.9268292682926838
EPI530580,EPI460558,0.5333333333333368
EPI530580,EPI426061,2.2705882352941185
EPI530580,EPI507043,2.22727272727273
EPI530580,EPI407150,2.22727272727273
EPI503767,EPI301762,0.07575757575757613
EPI503767,EPI318272,0.07575757575757613
EPI503767,EPI319241,3.8235294117647065
EPI503767,EPI326342,3.8235294117647065
EPI503767,EPI309763,3.8235294117647065
EPI503767,EPI302233,3.8235294117647065
EPI503767,EPI302327,3.8235294117647065
EPI530635,EPI1868486,4.190839694656488
EPI530635,EPI1868485,4.190839694656488
EPI530635,EPI301762,0.0
EPI530635,EPI318272,0.0
EPI530635,EPI319241,2.8235294117647065
EPI530635,EPI326342,2.8235294117647065
EPI530635,EPI309763,2.8235294117647065
EPI530635,EPI302233,2.8235294117647065
EPI530635,EPI302327,2.8235294117647065
EPI530635,EPI349106,0.0
EPI530635,EPI2420071,0.0
EPI530635,EPI349103,0.0
EPI530635,EPI1868550,0.0
EPI530635,EPI353906,0.0
EPI530635,EPI358028,2.9268292682926838
EPI530635,EPI391247,2.9268292682926838
EPI530635,EPI1868551,2.9268292682926838
EPI530635,EPI460558,0.0
EPI530635,EPI426061,1.2705882352941185
EPI530635,EPI507043,1.2272727272727302
EPI530635,EPI407150,1.2272727272727302
EPI530675,EPI1868486,4.190839694656488
EPI530675,EPI1868485,4.190839694656488
EPI530675,EPI301762,0.15151515151515227
EPI530675,EPI318272,0.15151515151515227
EPI530675,EPI319241,3.8235294117647065
EPI530675,EPI326342,3.8235294117647065
EPI530675,EPI309763,3.8235294117647065
EPI530675,EPI302233,3.8235294117647065
EPI530675,EPI302327,3.8235294117647065
EPI530675,EPI349106,0.0
EPI530675,EPI2420071,0.0
EPI530675,EPI349103,0.0
EPI530675,EPI1868550,0.0
EPI530675,EPI353906,0.0
EPI530675,EPI358028,3.926829268292684
EPI530675,EPI391247,3.926829268292684
EPI530675,EPI1868551,3.9268292682926838
EPI530675,EPI460558,0.5333333333333368
EPI530675,EPI426061,2.2705882352941185
EPI530675,EPI507043,2.72727272727273
EPI530675,EPI407150,2.72727272727273
EPI530659,EPI1868486,4.190839694656488
EPI530659,EPI1868485,4.190839694656488
EPI530659,EPI301762,0.15151515151515227
EPI530659,EPI318272,0.15151515151515227
EPI530659,EPI319241,3.8235294117647065
EPI530659,EPI326342,3.8235294117647065
EPI530659,EPI309763,3.8235294117647065
EPI530659,EPI302233,3.8235294117647065
EPI530659,EPI302327,3.8235294117647065
EPI530659,EPI349106,0.0
EPI530659,EPI2420071,0.0
EPI530659,EPI349103,0.0
EPI530659,EPI1868550,0.0
EPI530659,EPI353906,0.0
EPI530659,EPI358028,4.926829268292685
EPI530659,EPI391247,4.926829268292684
EPI530659,EPI1868551,4.926829268292684
EPI530659,EPI460558,0.5333333333333368
EPI530659,EPI426061,2.2705882352941185
EPI530659,EPI507043,3.22727272727273
EPI530659,EPI407150,3.22727272727273
EPI465943,EPI1868486,4.190839694656488
EPI465943,EPI1868485,4.190839694656488
EPI465943,EPI301762,0.0
EPI465943,EPI318272,0.0
EPI465943,EPI319241,3.8235294117647065
EPI465943,EPI326342,3.8235294117647065
EPI465943,EPI309763,3.8235294117647065
EPI465943,EPI302233,3.8235294117647065
EPI465943,EPI302327,3.8235294117647065
EPI465943,EPI349106,0.0
EPI465943,EPI2420071,0.0
EPI465943,EPI349103,0.0
EPI465943,EPI1868550,0.0
EPI465943,EPI353906,0.0
EPI465943,EPI358028,3.926829268292684
EPI465943,EPI391247,3.9268292682926838
EPI465943,EPI1868551,3.9268292682926838
EPI465943,EPI460558,0.5333333333333368
EPI465943,EPI426061,2.2705882352941185
EPI465943,EPI507043,3.22727272727273
EPI465943,EPI407150,3.22727272727273
EPI579960,EPI586293,0.8060035842293909
EPI579960,EPI540526,1.5286738351254483
EPI579960,EPI888883,1.5286738351254483
EPI579960,EPI1868552,1.5286738351254483
EPI579960,EPI539691,0.4999999999999991
EPI579960,EPI539689,0.4999999999999991
EPI541154,EPI1868486,4.190839694656488
EPI541154,EPI1868485,4.190839694656488
EPI539696,EPI1868486,4.190839694656488
EPI539696,EPI1868485,4.190839694656488
EPI543148,EPI1868486,4.190839694656488
EPI543148,EPI1868485,4.190839694656488
EPI696965,EPI1868486,4.190839694656488
EPI696965,EPI1868485,4.190839694656488
EPI544084,EPI1868486,4.190839694656488
EPI544084,EPI1868485,4.190839694656488
EPI539694,EPI1868486,4.190839694656488
EPI539694,EPI1868485,4.190839694656488
EPI541154,EPI349106,3.1837209302325604
EPI541154,EPI2420071,3.1837209302325604
EPI541154,EPI349103,3.183720930232561
EPI541154,EPI1868550,3.1837209302325604
EPI541154,EPI353906,3.1837209302325604
EPI539696,EPI349106,3.1837209302325604
EPI539696,EPI2420071,3.1837209302325604
EPI539696,EPI349103,3.1837209302325604
EPI539696,EPI1868550,3.1837209302325604
EPI539696,EPI353906,3.1837209302325604
EPI543148,EPI349106,3.1837209302325604
EPI543148,EPI2420071,3.1837209302325604
EPI543148,EPI349103,3.1837209302325604
EPI543148,EPI1868550,3.1837209302325604
EPI543148,EPI353906,3.1837209302325604
EPI696965,EPI349106,3.1837209302325604
EPI696965,EPI2420071,3.1837209302325604
EPI696965,EPI349103,3.1837209302325604
EPI696965,EPI1868550,3.1837209302325604
EPI696965,EPI353906,3.1837209302325604
EPI544084,EPI349106,3.1837209302325604
EPI544084,EPI2420071,3.1837209302325604
EPI544084,EPI349103,3.1837209302325604
EPI544084,EPI1868550,3.1837209302325604
EPI544084,EPI353906,3.1837209302325604
EPI539694,EPI349106,3.1837209302325604
EPI539694,EPI2420071,3.1837209302325604
EPI539694,EPI349103,3.1837209302325604
EPI539694,EPI1868550,3.1837209302325604
EPI539694,EPI353906,3.1837209302325604
EPI541154,EPI358028,5.426829268292685
EPI541154,EPI391247,5.426829268292683
EPI541154,EPI1868551,5.426829268292685
EPI539696,EPI358028,5.426829268292685
EPI539696,EPI391247,5.426829268292685
EPI539696,EPI1868551,5.426829268292684
EPI543148,EPI358028,5.426829268292685
EPI543148,EPI391247,5.426829268292683
EPI543148,EPI1868551,5.426829268292684
EPI696965,EPI358028,5.426829268292685
EPI696965,EPI391247,5.426829268292683
EPI696965,EPI1868551,5.426829268292684
EPI544084,EPI358028,5.426829268292685
EPI544084,EPI391247,5.426829268292683
EPI544084,EPI1868551,5.426829268292684
EPI539694,EPI358028,5.426829268292685
EPI539694,EPI391247,5.426829268292683
EPI539694,EPI1868551,5.426829268292684
EPI541154,EPI460558,3.5333333333333377
EPI539696,EPI460558,3.5333333333333368
EPI543148,EPI460558,3.5333333333333368
EPI696965,EPI460558,3.5333333333333368
EPI544084,EPI460558,3.5333333333333368
EPI539694,EPI460558,3.5333333333333368
EPI541154,EPI426061,4.770588235294119
EPI539696,EPI426061,4.7705882352941185
EPI543148,EPI426061,4.7705882352941185
EPI696965,EPI426061,4.7705882352941185
EPI544084,EPI426061,4.7705882352941185
EPI539694,EPI426061,4.7705882352941185
EPI541154,EPI466802,2.629032258064516
EPI539696,EPI466802,2.629032258064516
EPI543148,EPI466802,2.629032258064516
EPI696965,EPI466802,2.629032258064516
EPI544084,EPI466802,2.629032258064516
EPI539694,EPI466802,2.629032258064516
EPI541154,EPI508254,0.0
EPI541154,EPI515296,0.0
EPI541154,EPI530677,0.0
EPI541154,EPI530679,0.0
EPI539696,EPI508254,0.0
EPI539696,EPI515296,0.0
EPI539696,EPI530677,0.0
EPI539696,EPI530679,0.0
EPI543148,EPI508254,0.0
EPI543148,EPI515296,0.0
EPI543148,EPI530677,0.0
EPI543148,EPI530679,0.0
EPI696965,EPI508254,0.0
EPI696965,EPI515296,0.0
EPI696965,EPI530677,0.0
EPI696965,EPI530679,0.0
EPI544084,EPI508254,0.0
EPI544084,EPI515296,0.0
EPI544084,EPI530677,0.0
EPI544084,EPI530679,0.0
EPI539694,EPI508254,0.0
EPI539694,EPI515296,0.0
EPI539694,EPI530677,0.0
EPI539694,EPI530679,0.0
EPI541154,EPI586293,0.18578255675029945
EPI539696,EPI586293,0.18578255675029945
EPI543148,EPI586293,0.18578255675029945
EPI696965,EPI586293,0.18578255675029945
EPI544084,EPI586293,0.18578255675029945
EPI539694,EPI586293,0.18578255675029945
EPI541154,EPI540526,0.2786738351254492
EPI541154,EPI888883,0.2786738351254492
EPI541154,EPI1868552,0.2786738351254492
EPI539696,EPI540526,0.2786738351254492
EPI539696,EPI888883,0.2786738351254492
EPI539696,EPI1868552,0.2786738351254492
EPI543148,EPI540526,0.2786738351254492
EPI543148,EPI888883,0.2786738351254492
EPI543148,EPI1868552,0.2786738351254492
EPI696965,EPI540526,0.2786738351254492
EPI696965,EPI888883,0.2786738351254492
EPI696965,EPI1868552,0.2786738351254492
EPI544084,EPI540526,0.2786738351254492
EPI544084,EPI888883,0.2786738351254492
EPI544084,EPI1868552,0.2786738351254492
EPI539694,EPI540526,0.2786738351254492
EPI539694,EPI888883,0.2786738351254492
EPI539694,EPI1868552,0.2786738351254492
EPI541154,EPI539691,0.0
EPI541154,EPI539689,0.0
EPI539696,EPI539691,0.0
EPI539696,EPI539689,0.0
EPI543148,EPI539691,0.0
EPI543148,EPI539689,0.0
EPI696965,EPI539691,0.0
EPI696965,EPI539689,0.0
EPI544084,EPI539691,0.0
EPI544084,EPI539689,0.0
EPI539694,EPI539691,0.0
EPI539694,EPI539689,0.0
EPI538536,EPI1868486,3.690839694656489
EPI538536,EPI1868485,3.690839694656489
EPI547993,EPI1868486,3.690839694656489
EPI547993,EPI1868485,3.690839694656489
EPI543134,EPI1868486,3.690839694656489
EPI543134,EPI1868485,3.690839694656489
EPI538536,EPI349106,3.1837209302325604
EPI538536,EPI2420071,3.1837209302325604
EPI538536,EPI349103,3.1837209302325604
EPI538536,EPI1868550,3.1837209302325604
EPI538536,EPI353906,3.1837209302325604
EPI547993,EPI349106,3.1837209302325604
EPI547993,EPI2420071,3.1837209302325604
EPI547993,EPI349103,3.1837209302325604
EPI547993,EPI1868550,3.1837209302325604
EPI547993,EPI353906,3.1837209302325604
EPI543134,EPI349106,3.1837209302325604
EPI543134,EPI2420071,3.1837209302325604
EPI543134,EPI349103,3.1837209302325604
EPI543134,EPI1868550,3.1837209302325604
EPI543134,EPI353906,3.1837209302325604
EPI538536,EPI358028,5.426829268292685
EPI538536,EPI391247,5.426829268292685
EPI538536,EPI1868551,5.426829268292684
EPI547993,EPI358028,5.426829268292685
EPI547993,EPI391247,5.426829268292683
EPI547993,EPI1868551,5.426829268292684
EPI543134,EPI358028,5.426829268292685
EPI543134,EPI391247,5.426829268292683
EPI543134,EPI1868551,5.426829268292684
EPI538536,EPI460558,2.5333333333333368
EPI547993,EPI460558,2.5333333333333368
EPI543134,EPI460558,2.5333333333333368
EPI538536,EPI426061,3.7705882352941185
EPI547993,EPI426061,3.7705882352941185
EPI543134,EPI426061,3.7705882352941185
EPI538536,EPI466802,2.129032258064516
EPI547993,EPI466802,2.129032258064516
EPI543134,EPI466802,2.129032258064516
EPI538536,EPI508254,0.7931034482758612
EPI538536,EPI515296,0.7931034482758612
EPI538536,EPI530677,0.7931034482758612
EPI538536,EPI530679,0.7931034482758612
EPI547993,EPI508254,0.7931034482758612
EPI547993,EPI515296,0.7931034482758612
EPI547993,EPI530677,0.7931034482758612
EPI547993,EPI530679,0.7931034482758612
EPI543134,EPI508254,0.7931034482758612
EPI543134,EPI515296,0.7931034482758612
EPI543134,EPI530677,0.7931034482758612
EPI543134,EPI530679,0.7931034482758612
EPI538536,EPI586293,1.4080047789725205
EPI547993,EPI586293,1.4080047789725205
EPI543134,EPI586293,1.4080047789725205
EPI538536,EPI540526,1.7786738351254474
EPI538536,EPI888883,1.7786738351254474
EPI538536,EPI1868552,1.7786738351254474
EPI547993,EPI540526,1.7786738351254474
EPI547993,EPI888883,1.7786738351254474
EPI547993,EPI1868552,1.7786738351254474
EPI543134,EPI540526,1.7786738351254474
EPI543134,EPI888883,1.7786738351254474
EPI543134,EPI1868552,1.7786738351254474
EPI564203,EPI539691,0.4999999999999991
EPI564203,EPI539689,0.4999999999999993
EPI538536,EPI539691,0.4999999999999991
EPI538536,EPI539689,0.4999999999999991
EPI547993,EPI539691,0.4999999999999991
EPI547993,EPI539689,0.4999999999999991
EPI543134,EPI539691,0.4999999999999991
EPI543134,EPI539689,0.4999999999999991
EPI503767,EPI540526,1.2786738351254483
EPI503767,EPI888883,1.2786738351254485
EPI503767,EPI1868552,1.2786738351254483
EPI503767,EPI539691,0.24999999999999956
EPI503767,EPI539689,0.24999999999999956
EPI536358,EPI586293,0.41666666666666696
EPI539609,EPI1868486,4.190839694656488
EPI539609,EPI1868485,4.190839694656488
EPI539609,EPI349106,2.6837209302325604
EPI539609,EPI2420071,2.6837209302325604
EPI539609,EPI349103,2.6837209302325604
EPI539609,EPI1868550,2.6837209302325604
EPI539609,EPI353906,2.6837209302325604
EPI539609,EPI358028,1.9268292682926838
EPI539609,EPI391247,1.9268292682926838
EPI539609,EPI1868551,1.9268292682926838
EPI539609,EPI460558,1.5333333333333368
EPI539609,EPI426061,3.2705882352941185
EPI539609,EPI466802,3.129032258064515
EPI539609,EPI508254,0.0
EPI539609,EPI515296,0.0
EPI539609,EPI530677,0.0
EPI539609,EPI530679,0.0
EPI539609,EPI586293,1.166666666666667
EPI541444,EPI1868486,4.190839694656488
EPI541444,EPI1868485,4.190839694656488
EPI541444,EPI349106,1.6837209302325604
EPI541444,EPI2420071,1.6837209302325604
EPI541444,EPI349103,1.6837209302325604
EPI541444,EPI1868550,1.6837209302325604
EPI541444,EPI353906,1.6837209302325604
EPI541444,EPI358028,2.9268292682926838
EPI541444,EPI391247,2.9268292682926838
EPI541444,EPI1868551,2.9268292682926838
EPI541444,EPI460558,1.5333333333333368
EPI541444,EPI426061,3.2705882352941185
EPI541444,EPI466802,3.129032258064515
EPI541444,EPI508254,0.0
EPI541444,EPI515296,0.0
EPI541444,EPI530677,0.0
EPI541444,EPI530679,0.0
EPI541444,EPI586293,1.166666666666667
EPI536502,EPI349106,1.6837209302325604
EPI536502,EPI2420071,1.6837209302325604
EPI536502,EPI349103,1.6837209302325604
EPI536502,EPI1868550,1.6837209302325604
EPI536502,EPI353906,1.6837209302325604
EPI536502,EPI358028,2.926829268292684
EPI536502,EPI391247,2.9268292682926838
EPI536502,EPI1868551,2.9268292682926838
EPI536502,EPI460558,0.5333333333333368
EPI536502,EPI426061,2.2705882352941185
EPI536502,EPI466802,2.129032258064516
EPI536502,EPI508254,0.0
EPI536502,EPI515296,0.0
EPI536502,EPI530677,0.0
EPI536502,EPI530679,0.0
EPI536502,EPI586293,0.0191158900836322
EPI536502,EPI540526,0.0286738351254483
EPI536502,EPI888883,0.0286738351254483
EPI536502,EPI1868552,0.0286738351254483
EPI536502,EPI520381,0.5490196078431397
EPI536502,EPI536211,0.5490196078431397
EPI536502,EPI531713,0.5490196078431397
EPI536502,EPI539625,0.5490196078431397
EPI492753,EPI1868486,4.190839694656488
EPI492753,EPI1868485,4.190839694656488
EPI492753,EPI301762,1.1515151515151523
EPI492753,EPI318272,1.1515151515151523
EPI492753,EPI319241,3.8235294117647065
EPI492753,EPI326342,3.8235294117647065
EPI492753,EPI309763,3.8235294117647065
EPI492753,EPI302233,3.8235294117647065
EPI492753,EPI302327,3.8235294117647065
EPI492753,EPI349106,0.6837209302325604
EPI492753,EPI2420071,0.6837209302325604
EPI492753,EPI349103,0.6837209302325604
EPI492753,EPI1868550,0.6837209302325604
EPI492753,EPI353906,0.6837209302325604
EPI492753,EPI358028,3.926829268292684
EPI492753,EPI391247,3.926829268292684
EPI492753,EPI1868551,3.9268292682926838
EPI492753,EPI460558,0.5333333333333368
EPI492753,EPI426061,2.2705882352941185
EPI492753,EPI507043,2.22727272727273
EPI492753,EPI407150,2.22727272727273
EPI498789,EPI1868486,4.190839694656488
EPI498789,EPI1868485,4.190839694656488
EPI498789,EPI301762,1.1515151515151523
EPI498789,EPI318272,1.1515151515151523
EPI498789,EPI319241,4.8235294117647065
EPI498789,EPI326342,4.8235294117647065
EPI498789,EPI309763,4.8235294117647065
EPI498789,EPI302233,4.8235294117647065
EPI498789,EPI302327,4.8235294117647065
EPI498789,EPI349106,1.6837209302325604
EPI498789,EPI2420071,1.6837209302325604
EPI498789,EPI349103,1.6837209302325604
EPI498789,EPI1868550,1.6837209302325604
EPI498789,EPI353906,1.6837209302325604
EPI498789,EPI358028,3.926829268292684
EPI498789,EPI391247,3.9268292682926838
EPI498789,EPI1868551,3.9268292682926838
EPI498789,EPI460558,1.5333333333333368
EPI498789,EPI426061,3.2705882352941185
EPI498789,EPI507043,3.22727272727273
EPI498789,EPI407150,3.22727272727273
EPI507883,EPI1868486,4.190839694656488
EPI507883,EPI1868485,4.190839694656488
EPI507883,EPI301762,0.15151515151515227
EPI507883,EPI318272,0.15151515151515227
EPI507883,EPI319241,2.8235294117647065
EPI507883,EPI326342,2.8235294117647065
EPI507883,EPI309763,2.8235294117647065
EPI507883,EPI302233,2.8235294117647065
EPI507883,EPI302327,2.8235294117647065
EPI507883,EPI349106,0.0
EPI507883,EPI2420071,0.0
EPI507883,EPI349103,0.0
EPI507883,EPI1868550,0.0
EPI507883,EPI353906,0.0
EPI507883,EPI358028,3.926829268292684
EPI507883,EPI391247,3.926829268292684
EPI507883,EPI1868551,3.9268292682926838
EPI507883,EPI460558,0.5333333333333368
EPI507883,EPI426061,1.2705882352941185
EPI507883,EPI507043,2.22727272727273
EPI507883,EPI407150,2.22727272727273
EPI507885,EPI1868486,4.190839694656488
EPI507885,EPI1868485,4.190839694656488
EPI507885,EPI301762,1.1515151515151523
EPI507885,EPI318272,1.1515151515151523
EPI507885,EPI319241,4.8235294117647065
EPI507885,EPI326342,4.8235294117647065
EPI507885,EPI309763,4.8235294117647065
EPI507885,EPI302233,4.8235294117647065
EPI507885,EPI302327,4.8235294117647065
EPI507885,EPI349106,1.6837209302325604
EPI507885,EPI2420071,1.6837209302325604
EPI507885,EPI349103,1.6837209302325604
EPI507885,EPI1868550,1.6837209302325604
EPI507885,EPI353906,1.6837209302325604
EPI507885,EPI358028,5.926829268292683
EPI507885,EPI391247,5.926829268292683
EPI507885,EPI1868551,5.926829268292683
EPI507885,EPI460558,2.5333333333333368
EPI507885,EPI426061,4.2705882352941185
EPI507885,EPI507043,4.22727272727273
EPI507885,EPI407150,4.22727272727273
EPI530601,EPI1868486,4.190839694656488
EPI530601,EPI1868485,4.190839694656488
EPI530601,EPI349106,0.3418604651162802
EPI530601,EPI2420071,0.3418604651162802
EPI530601,EPI349103,0.3418604651162802
EPI530601,EPI1868550,0.3418604651162802
EPI530601,EPI353906,0.3418604651162802
EPI530601,EPI358028,3.926829268292684
EPI530601,EPI391247,3.926829268292684
EPI530601,EPI1868551,3.9268292682926838
EPI530601,EPI460558,1.0333333333333368
EPI530601,EPI572205,2.0000000000000018
EPI530601,EPI426061,2.7705882352941185
EPI530601,EPI507043,2.72727272727273
EPI530601,EPI407150,2.72727272727273
EPI530601,EPI466802,2.129032258064516
EPI530601,EPI508254,0.0
EPI530601,EPI515296,0.0
EPI530601,EPI530677,0.0
EPI530601,EPI530679,0.0
EPI530601,EPI586293,0.0
EPI475271,EPI586293,1.166666666666667
EPI536360,EPI1868486,3.190839694656489
EPI536360,EPI1868485,3.190839694656489
EPI536360,EPI349106,0.6837209302325604
EPI536360,EPI2420071,0.6837209302325604
EPI536360,EPI349103,0.6837209302325604
EPI536360,EPI1868550,0.6837209302325604
EPI536360,EPI353906,0.6837209302325604
EPI536360,EPI358028,2.9268292682926838
EPI536360,EPI391247,2.9268292682926838
EPI536360,EPI1868551,2.9268292682926838
EPI536360,EPI460558,0.5333333333333368
EPI536360,EPI572205,2.0000000000000018
EPI536360,EPI426061,2.2705882352941185
EPI536360,EPI507043,2.22727272727273
EPI536360,EPI407150,2.22727272727273
EPI536360,EPI466802,1.129032258064516
EPI536360,EPI508254,0.0
EPI536360,EPI515296,0.0
EPI536360,EPI530677,0.0
EPI536360,EPI530679,0.0
EPI536360,EPI586293,0.0
EPI536364,EPI1868486,4.190839694656488
EPI536364,EPI1868485,4.190839694656488
EPI536364,EPI349106,0.6837209302325604
EPI536364,EPI2420071,0.6837209302325604
EPI536364,EPI349103,0.6837209302325604
EPI536364,EPI1868550,0.6837209302325604
EPI536364,EPI353906,0.6837209302325604
EPI536364,EPI358028,2.9268292682926838
EPI536364,EPI391247,2.9268292682926838
EPI536364,EPI1868551,2.9268292682926838
EPI536364,EPI460558,0.5333333333333368
EPI536364,EPI572205,2.0000000000000018
EPI536364,EPI426061,2.2705882352941185
EPI536364,EPI507043,1.2272727272727302
EPI536364,EPI407150,1.2272727272727302
EPI536364,EPI466802,1.129032258064516
EPI536364,EPI508254,0.0
EPI536364,EPI515296,0.0
EPI536364,EPI530677,0.0
EPI536364,EPI530679,0.0
EPI536364,EPI586293,0.0
EPI536318,EPI1868486,4.190839694656488
EPI536318,EPI1868485,4.190839694656488
EPI536318,EPI349106,0.6837209302325604
EPI536318,EPI2420071,0.6837209302325604
EPI536318,EPI349103,0.6837209302325604
EPI536318,EPI1868550,0.6837209302325604
EPI536318,EPI353906,0.6837209302325604
EPI536318,EPI358028,3.926829268292684
EPI536318,EPI391247,3.9268292682926838
EPI536318,EPI1868551,3.9268292682926838
EPI536318,EPI460558,0.5333333333333368
EPI536318,EPI572205,3.0000000000000018
EPI536318,EPI426061,2.2705882352941185
EPI536318,EPI507043,2.22727272727273
EPI536318,EPI407150,2.22727272727273
EPI536318,EPI466802,2.129032258064516
EPI536318,EPI508254,0.0
EPI536318,EPI515296,0.0
EPI536318,EPI530677,0.0
EPI536318,EPI530679,0.0
EPI536318,EPI586293,0.0
EPI536354,EPI1868486,4.190839694656488
EPI536354,EPI1868485,4.190839694656488
EPI536354,EPI349106,1.6837209302325604
EPI536354,EPI2420071,1.6837209302325604
EPI536354,EPI349103,1.6837209302325604
EPI536354,EPI1868550,1.6837209302325604
EPI536354,EPI353906,1.6837209302325604
EPI536354,EPI358028,3.926829268292684
EPI536354,EPI391247,3.9268292682926838
EPI536354,EPI1868551,3.9268292682926838
EPI536354,EPI460558,1.5333333333333368
EPI536354,EPI572205,3.0000000000000018
EPI536354,EPI426061,3.2705882352941185
EPI536354,EPI507043,3.22727272727273
EPI536354,EPI407150,3.22727272727273
EPI536354,EPI466802,3.129032258064515
EPI536354,EPI508254,0.0
EPI536354,EPI515296,0.0
EPI536354,EPI530677,0.0
